time_s,true_x_m,true_y_m,ideal_x_m,ideal_y_m,noise_x_m,noise_y_m,multipath_x_m,multipath_y_m,outage_x_m,outage_y_m,urban_x_m,urban_y_m,error_noise_m,error_multipath_m,error_outage_m,error_urban_m,noise_x_corrected,noise_y_corrected,multipath_x_corrected,multipath_y_corrected,outage_x_corrected,outage_y_corrected,urban_x_corrected,urban_y_corrected,error_noise_corrected_m,error_multipath_corrected_m,error_outage_corrected_m,error_urban_corrected_m,noise_x_kf,noise_y_kf,multipath_x_kf,multipath_y_kf,outage_x_kf,outage_y_kf,urban_x_kf,urban_y_kf,error_noise_kf_m,error_multipath_kf_m,error_outage_kf_m,error_urban_kf_m,true_vx_mps,true_vy_mps,ins_vx_mps,ins_vy_mps,ins_x_m,ins_y_m,error_ins_m,fused_x_m,fused_y_m,error_fused_m
280,224.0,31.09197816176561,224.0,31.09197816176561,224.2270346905025,31.76897097675444,227.96242942277948,31.700992753221865,224.2270346905025,31.76897097675444,232.11995128788732,29.96884041673407,0.7140476330316258,4.008958181761833,0.7140476330316258,8.197258524163882,224.05946312801726,31.993433380159395,227.94264614888013,31.668296311969836,224.0594631280172,31.993433380159395,224.29273798941185,28.50557833009635,0.9034142872254033,3.9845453022313775,0.9034142872253995,2.6029136788805878,208.18707073275982,30.033886970722964,210.15810963482744,29.15104884857175,208.18236878139933,30.12729752583341,194.27839842984568,22.9452416200632,15.848289780897593,13.977307876707593,15.847020732522344,30.81789928231496,0.7999999999999972,-0.26152645859421675,0.6423215189790179,-0.39532072209822045,231.84000299152854,24.54646167039752,10.213198962418584,226.51092518081032,29.602218184847363,2.919611284478601
281,224.8,30.822760889835568,224.8,30.822760889835568,226.12426134904211,29.992185062033965,228.78481346809534,31.548758330894174,226.12426134904211,29.992185062033965,220.32846414638456,34.76425987786201,1.5631776374728275,4.050408702827103,1.5631776374728275,5.960708612470661,225.64039177139298,31.556504986637957,228.76491843707623,31.51626218326371,225.64039177139293,31.556504986637957,224.99882352043275,27.942278415736855,1.1156337790768858,4.025111458910604,1.1156337790768431,2.887336155674831,209.06178900012944,30.03185335118383,211.06645244348627,29.267974644193778,209.05736091336254,30.12070834677613,194.92156074806388,23.237046917772027,15.7580715892251,13.821276668841467,15.758285540798592,30.82635542190477,0.8000000000000114,-0.27676444826677127,0.6523508992232618,-0.4767709399645248,232.4923538907518,24.069690730432995,10.236027791989306,228.03468911155502,28.215436762553672,4.154678417533523
282,225.60000000000002,30.538449265232067,225.60000000000002,30.538449265232067,228.77203363229071,31.804012997444637,229.5972375549917,31.380268114858524,228.77203363229071,31.804012997444637,220.9489186975379,32.80726340432914,3.4151791936405167,4.084919466356981,3.4151791936405167,5.1749468480245895,225.86270894724652,31.766168187705368,229.57728049406924,31.348003129567722,225.86270894724655,31.766168187705368,226.52260948400559,28.98152338630015,1.2555117456887308,4.058834511009816,1.2555117456887366,1.8097586724381052,210.02297135041474,30.118273819608376,211.9701177159632,29.37098195031889,210.01880351675715,30.202799529760423,195.56416240192178,23.473330483471553,15.582694534486194,13.679790605418326,15.584811342917899,30.855590151843085,0.7999999999999972,-0.29170837199184696,0.6022838037104484,-0.16558850670318348,233.09463769446222,23.90410222372981,10.0092035066904,230.06881485094215,29.43403976533019,4.603262594668524
283,226.4,30.239344145851874,226.4,30.239344145851874,223.9243690023463,34.780729861460664,230.3996706297216,31.195637673465225,223.9243690023463,34.780729861460664,227.55528528478928,22.780001830486007,5.172323757701116,4.112403489106197,5.172323757701116,7.548276085773389,226.72943137633973,31.009658286931003,230.37970142115475,31.1636347703456,226.7294313763397,31.009658286931003,226.65334936655316,28.97772803103134,0.8378000403816916,4.08562560204286,0.8378000403816804,1.2868026743474468,210.70088166135685,30.345641391145097,212.86884633729386,29.459962422614677,210.69694535741456,30.426054463531933,196.35400622145775,23.456212567558666,15.699478198815365,13.553580903742086,15.70416460212871,30.802152784320747,0.7999999999999972,-0.30634478124674125,0.7608218880294889,-0.3023007230823003,233.8554595824917,23.60180150064751,9.98202634504006,226.90369617638993,31.42705135321672,1.290100092448732
284,227.20000000000002,29.925759702738585,227.20000000000002,29.925759702738585,231.46606674931255,30.289492212855574,231.19210661086547,30.99499804269305,231.46606674931255,30.289492212855574,226.5974994258479,25.021256791891698,4.281544913755544,4.13281814506085,4.281544913755544,4.941371848420155,227.66508847954924,30.35720201603746,231.17217516727578,30.963288161850517,227.66508847954924,30.35720201603746,225.49930664469466,28.66332655286373,0.6343892838897041,4.105440398177695,0.6343892838897041,2.1180404497277094,211.7135088397319,30.34290324150961,213.76239153185227,29.534819390278635,211.70980271510103,30.419394669033657,197.1007019704242,23.494852676403113,15.492108222866277,13.443294078132123,15.498060762722572,30.778633937434535,0.7999999999999972,-0.32066050425105175,0.7767636752389844,-0.4594742968303993,234.6322232577307,23.14232720381711,10.062449951188663,232.415913701838,28.145342710144035,5.511410020361461
285,228.0,29.59802313734977,228.0,29.59802313734977,224.095824400955,30.094464309950443,231.97456440453104,30.77849573639344,224.095824400955,30.094464309950443,231.76935552272292,32.64987160481015,3.935611889659796,4.146164222852018,3.935611889659796,4.849929909289622,228.35619167761038,30.386037514004897,231.95472054414745,30.747109806941342,228.35619167761038,30.386037514004897,226.65643513001655,28.088222560393156,0.8647769475500994,4.118278130060541,0.8647769475500994,2.021055254571774,212.3173401668017,30.33078796234414,214.65051948014758,29.595468041559304,212.31383539953993,30.40354869669236,197.95665254812843,23.720885214091428,15.699769543931541,13.349480764375585,15.706833904370447,30.61279922324777,0.7999999999999972,-0.33464265782039426,0.7276192768695013,-0.25345493313490053,235.35984253460018,22.88887227068221,9.958914975328186,227.47502984104852,27.932786698169974,1.7460257919520394
286,228.8,29.256474387097796,228.8,29.256474387097796,228.49642980992886,28.33775258801731,232.74708785709848,30.546292740892923,228.49642980992886,28.33775258801731,227.25397120070224,24.85260229110631,0.9675766659058723,4.152485272393021,0.9675766659058723,4.667364833191267,228.5251298673344,29.61980298386113,232.7273811792374,30.515261649290682,228.5251298673344,29.61980298386113,228.10876197492897,26.904894881447998,0.4555889145464551,4.124180924557882,0.4555889145464551,2.4510683749533118,213.10632354569285,30.23359635153222,215.53300990323802,29.641835599967145,213.1030140745063,30.302805750632473,198.6799877101677,23.748826704744303,15.724065885955048,13.272585637017558,15.731820507095302,30.619427220844344,0.8000000000000114,-0.348278658960286,0.5819453241548652,-0.3443163547018978,235.94178785875505,22.54455591598031,9.800764428471329,230.7300372245767,26.599793586406207,3.2837473357453995
287,229.60000000000002,28.9014658194292,229.60000000000002,28.9014658194292,230.77663441296917,27.201777080499614,233.50974564562677,30.29856649375629,230.77663441296917,27.201777080499614,224.0416522348781,27.768030069560776,2.0672228595454576,4.151867207378204,2.0672228595454576,5.672733598285382,229.6193279383257,28.637201157378534,233.49022540671984,30.26792105178816,229.6193279383257,28.637201157378534,228.54456109836147,27.745560480798765,0.26497052818884065,4.123233393482545,0.26497052818884065,1.5652694422898348,213.96802725595333,30.085747797292793,216.40965661330105,29.67386149085675,213.96490326976405,30.15157792895321,199.30615365577265,23.848058688238794,15.676769299626477,13.21293887567309,15.684993785469414,30.712441289503907,0.7999999999999972,-0.36155623619011834,1.0180003920283964,-0.6306274968045619,236.95978825078345,21.91392841917575,10.148505408005184,232.63158056431345,25.615422482102453,4.470856912574191
288,230.4,28.53336191471756,230.4,28.53336191471756,230.96198373547008,30.19403354780605,234.26263110619712,30.035509846529933,230.96198373547008,30.19403354780605,228.4283635436377,30.73853193056799,1.7531845287583674,4.1444381370228855,1.7531845287583674,2.9580610397459264,229.66903242137852,28.08141410130505,234.2433460966757,30.005280758959795,229.66903242137852,28.08141410130505,229.03442052933542,27.419551644141315,0.8594012026080194,4.115562452796429,0.8594012026080194,1.762209014147214,214.79674812342392,30.091028419330883,217.2802680289838,29.691497498068728,214.79379744940996,30.153648356014575,200.02516543909493,24.01818078656094,15.68080973876889,13.170749599803672,15.690088788846737,30.70858894873574,0.7999999999999972,-0.37446344058659164,0.6306381756241731,-0.30616060737996986,237.59042642640762,21.60776781179578,9.983290332951649,232.95051654275133,27.618153827002967,2.7097491541960803
289,231.20000000000002,28.152538938256015,231.20000000000002,28.152538938256015,229.95460096035882,26.440371286438282,235.00586200062142,29.75733101130391,229.95460096035882,26.440371286438282,231.1152066119247,24.52396965171303,2.1172002351856736,4.1303684055410015,2.1172002351856736,3.629559888733667,230.8583818621152,27.767297410442655,234.9868604229659,29.727548843242058,230.85838186211518,27.767297410442655,229.2056993257827,26.39640519067498,0.5148922089951016,4.101337350649104,0.5148922089951204,2.6572995537907844,215.53593025368045,29.913001851494553,218.14466765424544,29.694707910326912,215.5331403950464,29.972563942869712,200.7927619059566,24.03066844277569,15.762687292668478,13.146101619739746,15.772221812374655,30.685337620586086,0.7999999999999972,-0.38698865653694625,0.8717050568034278,-0.20701005111046125,238.46213148321104,21.40075776068532,9.915901509658243,232.5068601172145,24.92848722871239,3.4788493488188035
290,232.0,27.759384601643667,232.0,27.759384601643667,231.58375549928545,27.902517076082454,235.73958022209874,29.464253490947588,231.58375549928545,27.902517076082454,230.60587914881677,28.664661025941406,0.44016632039954967,4.109870821233732,0.44016632039954967,1.6622570054276076,231.94449248841707,27.60151833433633,235.7209095703574,29.434948634967515,231.94449248841707,27.60151833433633,230.18574811323813,26.9854509369357,0.16734049777528734,4.080769885762467,0.16734049777528734,1.9724307911780574,216.3185124425064,29.81495930977544,219.00269451949455,29.68346965709432,216.3158748453851,29.87161472778186,201.52883178821625,24.145079235424344,15.815639076450168,13.138951748681682,15.825716349391243,30.68477302296861,0.7999999999999972,-0.399120612192295,0.6687850110321659,-0.03514307759742441,239.1309164942432,21.365614683087895,9.577591754679165,233.84790379777277,25.941446358184088,2.5922283662624976
291,232.8,27.354297713871425,232.8,27.354297713871425,231.81399813068234,26.398982820341192,236.46395144055657,29.156515992894455,231.81399813068234,26.398982820341192,230.02651544266573,22.739194935289547,1.3728897377789049,4.083201058483555,1.3728897377789049,5.384365352262598,232.67840628255436,27.73650283407312,236.4456583816352,29.127718635937264,232.67840628255433,27.73650283407312,231.8559454734422,26.034782808321257,0.4010807724519408,4.054114798868903,0.4010807724519494,1.6224544785858719,217.07415944895013,29.648377089620002,219.8542035839193,29.65777243359967,217.07166464059011,29.702266497042412,202.23242430526938,24.110368706477097,15.892289363690805,13.149130793745861,15.902625273356882,30.739221838851115,0.8000000000000114,-0.4108483896113846,0.9302475300112405,-0.42561300500208393,240.06116402425442,20.94000167808581,9.688534286558601,234.28814789875398,24.76128847766458,2.989695815232689
292,233.60000000000002,26.937687822420898,233.60000000000002,26.937687822420898,232.4212704861116,27.89564747391368,237.17916468856203,28.834372326369323,232.4212704861116,27.89564747391368,232.96830709785365,25.487846430545787,1.5189107810532478,4.0506582150765595,1.5189107810532478,1.5814790495660898,233.20014872169844,26.93777462375973,237.1612949455812,28.806112416475028,233.20014872169844,26.93777462375973,232.59453062287616,25.789340930062814,0.399851287723176,4.021670318796459,0.399851287723176,1.526325408791425,217.8225708731651,29.562904138731838,220.69906609800407,29.61761881475513,217.82021041973366,29.61416410158722,202.99127674249567,24.144377891610596,15.994343705189172,13.176347205023937,16.00516430626137,30.735915796085386,0.7999999999999972,-0.4221614345861475,0.9733748532750719,-0.4072639858545656,241.03453887752949,20.532737692231244,9.813040022934459,235.00525100353696,25.68677453940895,1.8813597275793066
293,234.4,26.50997484469913,234.4,26.50997484469913,236.09920419404204,27.177299055273025,237.885431888839,28.49809128297109,236.09920419404204,27.177299055273025,234.11431271289038,28.97592251493135,1.8255455335510338,4.012585503620203,1.8255455335510338,2.482441366546203,234.43509140605667,26.678409332530375,237.86803012684976,28.470398495876534,234.43509140605667,26.678409332530375,232.6018339277849,26.13413514202041,0.17205110714554447,3.983778840853652,0.17205110714554447,1.8370238717488534,218.71384227534696,29.446568621656173,221.53716992532716,29.563024357695326,218.71161060912496,29.495327036996795,203.7596877688144,24.263666130914824,15.958669342196272,13.220193223198915,15.969905741480666,30.722542805929432,0.7999999999999972,-0.43304956613975243,0.6983579620058489,-0.21206004535453182,241.73289683953533,20.32067764687671,9.595768643638694,237.78931198769004,25.12031263275413,3.6631402939564377
294,235.20000000000002,26.071588690141393,235.20000000000002,26.071588690141393,235.91403097193012,28.14666857865719,238.58298732457175,28.14795650054453,235.91403097193012,28.14666857865719,235.73303375630644,21.113353169259685,2.1944923724174075,3.969371048704229,2.1944923724174075,4.986805035881715,235.38235476926636,25.9408075393519,238.56609703891635,28.12086020618819,235.38235476926636,25.9408075393519,232.98450821567258,26.177410678587282,0.22440359015845482,3.9408277077134533,0.22440359015845482,2.2180176148220796,219.55262018527444,29.383178186794378,222.36841982283462,29.494017692677616,219.55050899539094,29.429557954480284,204.54909247774796,24.185886598940975,15.993971366131175,13.28015324160173,16.00570293000545,30.708858726992855,0.7999999999999972,-0.4435029856886814,0.5414426405454282,-0.43819464564820954,242.27433948008076,19.8824830012285,9.39953766458558,237.82212352437531,25.667412905428584,2.6530906207724123
295,236.0,25.622968873321767,236.0,25.622968873321767,234.61418080947868,24.602936075612273,239.27208705381878,27.784266310294285,234.61418080947868,24.602936075612273,233.59845958967543,29.02043878275888,1.7207445299114614,3.9214487499943735,1.7207445299114614,4.160552622903902,236.55545849883717,25.50261739188962,239.25575046141512,27.757795539268876,236.55545849883717,25.50261739188962,234.18330320119662,26.84017683098333,0.5683472732523257,3.8932500511325503,0.5683472732523257,2.1867744444677135,220.2871065658294,29.15006670425808,223.19273767888993,29.410640602093956,220.28510755850553,29.194181776568737,205.26630570891248,24.305249088995566,16.103895155601254,13.355613998864518,16.11556409338679,30.76193020940055,0.7999999999999972,-0.4535122858609295,0.9343680978709383,-0.4322110063989411,243.20870757795169,19.45027199482956,9.490397868275359,237.19253884002057,23.05713685137746,2.82942447324406
